Date,Start (ET),Visitor/Neutral,Home/Neutral,home_perc,away_perc
Wed Feb 26 2020,7:00p,Brooklyn Nets,Washington Wizards,0.585266769,0.414733231
Wed Feb 26 2020,7:30p,Orlando Magic,Atlanta Hawks,0.508969784,0.491030246
Wed Feb 26 2020,7:30p,Minnesota Timberwolves,Miami Heat,0.794957995,0.205042034
Wed Feb 26 2020,8:00p,Memphis Grizzlies,Houston Rockets,0.783371747,0.216628239
Wed Feb 26 2020,8:30p,Dallas Mavericks,San Antonio Spurs,0.528179049,0.471820951
Wed Feb 26 2020,9:00p,Los Angeles Clippers,Phoenix Suns,0.423807979,0.576192021
Wed Feb 26 2020,10:30p,Boston Celtics,Utah Jazz,0.524228513,0.475771546
Thu Feb 27 2020,7:00p,New York Knicks,Philadelphia 76ers,0.810417116,0.189582869
Thu Feb 27 2020,8:00p,Portland Trail Blazers,Indiana Pacers,0.714248121,0.28575182
Thu Feb 27 2020,8:00p,Sacramento Kings,Oklahoma City Thunder,0.779014945,0.2209851
Thu Feb 27 2020,10:30p,Los Angeles Lakers,Golden State Warriors,0.259637564,0.740362465
Fri Feb 28 2020,7:00p,Minnesota Timberwolves,Orlando Magic,0.705254078,0.294745952
Fri Feb 28 2020,7:30p,Brooklyn Nets,Atlanta Hawks,0.427416772,0.572583199
Fri Feb 28 2020,7:30p,Charlotte Hornets,Toronto Raptors,0.836550057,0.163449898
Fri Feb 28 2020,8:00p,Sacramento Kings,Memphis Grizzlies,0.658402681,0.341597289
Fri Feb 28 2020,8:00p,Dallas Mavericks,Miami Heat,0.556586742,0.443413228
Fri Feb 28 2020,8:00p,Oklahoma City Thunder,Milwaukee Bucks,0.807716727,0.192283288
Fri Feb 28 2020,8:00p,Cleveland Cavaliers,New Orleans Pelicans,0.758647621,0.241352379
Fri Feb 28 2020,9:00p,Detroit Pistons,Phoenix Suns,0.618131459,0.381868571
Fri Feb 28 2020,9:00p,Washington Wizards,Utah Jazz,0.694734097,0.305265903
Fri Feb 28 2020,10:30p,Denver Nuggets,Los Angeles Clippers,0.653895378,0.346104592
Sat Feb 29 2020,5:00p,Chicago Bulls,New York Knicks,0.580772877,0.419227123
Sat Feb 29 2020,7:30p,Portland Trail Blazers,Atlanta Hawks,0.473731637,0.526268423
Sat Feb 29 2020,7:30p,Brooklyn Nets,Miami Heat,0.749444783,0.250555247
Sat Feb 29 2020,8:00p,Indiana Pacers,Cleveland Cavaliers,0.372164786,0.627835214
Sat Feb 29 2020,8:00p,Los Angeles Lakers,Memphis Grizzlies,0.373385787,0.626614273
Sat Feb 29 2020,8:30p,Houston Rockets,Boston Celtics,0.656342506,0.343657494
Sat Feb 29 2020,8:30p,Orlando Magic,San Antonio Spurs,0.673042119,0.326957852
Sat Feb 29 2020,9:00p,Golden State Warriors,Phoenix Suns,0.710087121,0.28991285
Sun Mar 1 2020,1:00p,Milwaukee Bucks,Charlotte Hornets,0.228116259,0.771883726
Sun Mar 1 2020,3:30p,Philadelphia 76ers,Los Angeles Clippers,0.697873831,0.302126199
Sun Mar 1 2020,3:30p,Dallas Mavericks,Minnesota Timberwolves,0.33185491,0.66814512
Sun Mar 1 2020,6:00p,Toronto Raptors,Denver Nuggets,0.537961304,0.462038726
Sun Mar 1 2020,6:00p,Detroit Pistons,Sacramento Kings,0.633753181,0.366246819
Sun Mar 1 2020,8:00p,Los Angeles Lakers,New Orleans Pelicans,0.439175367,0.560824573
Sun Mar 1 2020,8:30p,Washington Wizards,Golden State Warriors,0.419444829,0.580555201
Mon Mar 2 2020,7:00p,Utah Jazz,Cleveland Cavaliers,0.302400321,0.697599649
Mon Mar 2 2020,7:00p,Houston Rockets,New York Knicks,0.308528364,0.691471636
Mon Mar 2 2020,7:00p,Portland Trail Blazers,Orlando Magic,0.699035883,0.300964177
Mon Mar 2 2020,7:30p,Memphis Grizzlies,Atlanta Hawks,0.474533498,0.525466502
Mon Mar 2 2020,7:30p,Milwaukee Bucks,Miami Heat,0.391884983,0.608115077
Mon Mar 2 2020,8:00p,Dallas Mavericks,Chicago Bulls,0.278606802,0.721393168
Mon Mar 2 2020,8:30p,Indiana Pacers,San Antonio Spurs,0.619785488,0.380214542
Tue Mar 3 2020,7:00p,San Antonio Spurs,Charlotte Hornets,0.39411515,0.60588479
Tue Mar 3 2020,7:30p,Brooklyn Nets,Boston Celtics,0.794621766,0.205378264
Tue Mar 3 2020,8:00p,Minnesota Timberwolves,New Orleans Pelicans,0.701022267,0.298977643
Tue Mar 3 2020,8:00p,Los Angeles Clippers,Oklahoma City Thunder,0.637702703,0.362297237
Tue Mar 3 2020,9:00p,Golden State Warriors,Denver Nuggets,0.824789047,0.175210878
Tue Mar 3 2020,9:00p,Toronto Raptors,Phoenix Suns,0.392304838,0.607695162
Tue Mar 3 2020,10:00p,Philadelphia 76ers,Los Angeles Lakers,0.767555237,0.232444748
Tue Mar 3 2020,10:00p,Washington Wizards,Sacramento Kings,0.580606878,0.419393152
Wed Mar 4 2020,7:00p,Boston Celtics,Cleveland Cavaliers,0.324749172,0.675250828
Wed Mar 4 2020,7:00p,Oklahoma City Thunder,Detroit Pistons,0.404833972,0.595166028
Wed Mar 4 2020,7:00p,Indiana Pacers,Milwaukee Bucks,0.816168368,0.183831647
Wed Mar 4 2020,7:30p,Memphis Grizzlies,Brooklyn Nets,0.536985338,0.463014662
Wed Mar 4 2020,7:30p,Utah Jazz,New York Knicks,0.766610026,0.233389974
Wed Mar 4 2020,7:30p,Orlando Magic,Miami Heat,0.336980373,0.663019657
Wed Mar 4 2020,8:00p,Chicago Bulls,Minnesota Timberwolves,0.663579285,0.336420745
Wed Mar 4 2020,9:30p,New Orleans Pelicans,Dallas Mavericks,0.688219845,0.311780095
Wed Mar 4 2020,10:00p,Washington Wizards,Portland Trail Blazers,0.651440799,0.34855929
Thu Mar 5 2020,7:00p,Denver Nuggets,Charlotte Hornets,0.36981082,0.63018918
Thu Mar 5 2020,8:00p,Los Angeles Clippers,Houston Rockets,0.683059931,0.316940039
Thu Mar 5 2020,10:00p,Philadelphia 76ers,Sacramento Kings,0.518459857,0.481540173
Thu Mar 5 2020,10:30p,Toronto Raptors,Golden State Warriors,0.301598817,0.698401213
Fri Mar 6 2020,7:00p,Atlanta Hawks,Washington Wizards,0.698556662,0.301443279
Fri Mar 6 2020,7:30p,San Antonio Spurs,Brooklyn Nets,0.546167254,0.453832716
Fri Mar 6 2020,7:30p,Oklahoma City Thunder,New York Knicks,0.368781954,0.631217957
Fri Mar 6 2020,8:00p,Indiana Pacers,Chicago Bulls,0.681290865,0.318709046
Fri Mar 6 2020,8:00p,Orlando Magic,Minnesota Timberwolves,0.407083482,0.592916548
Fri Mar 6 2020,8:00p,Miami Heat,New Orleans Pelicans,0.580142856,0.419857204
Fri Mar 6 2020,8:00p,Utah Jazz,Boston Celtics,0.435382217,0.564617813
Fri Mar 6 2020,8:30p,Memphis Grizzlies,Dallas Mavericks,0.720866263,0.279133767
Fri Mar 6 2020,9:00p,Portland Trail Blazers,Phoenix Suns,0.502865553,0.497134447
Fri Mar 6 2020,10:30p,Milwaukee Bucks,Los Angeles Lakers,0.565617323,0.434382677
Sat Mar 7 2020,5:00p,Houston Rockets,Charlotte Hornets,0.305252403,0.694747567
Sat Mar 7 2020,7:00p,Utah Jazz,Detroit Pistons,0.308682501,0.691317499
Sat Mar 7 2020,7:30p,Denver Nuggets,Cleveland Cavaliers,0.353574961,0.646425068
Sat Mar 7 2020,8:00p,Atlanta Hawks,Memphis Grizzlies,0.750415385,0.249584571
Sat Mar 7 2020,8:30p,Philadelphia 76ers,Golden State Warriors,0.354698181,0.645301878
Sat Mar 7 2020,10:00p,Sacramento Kings,Portland Trail Blazers,0.65611589,0.343884081
Sun Mar 8 2020,3:00p,Chicago Bulls,Brooklyn Nets,0.702921093,0.297078937
Sun Mar 8 2020,3:30p,New Orleans Pelicans,Minnesota Timberwolves,0.55684793,0.4431521
Sun Mar 8 2020,3:30p,Los Angeles Lakers,Los Angeles Clippers,0.418959856,0.581040084
Sun Mar 8 2020,6:00p,Oklahoma City Thunder,Boston Celtics,0.657947421,0.342052579
Sun Mar 8 2020,6:00p,Milwaukee Bucks,Phoenix Suns,0.29863593,0.70136404
Sun Mar 8 2020,7:00p,Miami Heat,Washington Wizards,0.738033354,0.261966646
Sun Mar 8 2020,7:00p,Indiana Pacers,Dallas Mavericks,0.766125798,0.233874202
Sun Mar 8 2020,7:00p,Orlando Magic,Houston Rockets,0.409235269,0.590764701
Sun Mar 8 2020,7:30p,Detroit Pistons,New York Knicks,0.383036315,0.616963625
Sun Mar 8 2020,7:30p,San Antonio Spurs,Cleveland Cavaliers,0.477862358,0.522137582
Sun Mar 8 2020,9:00p,Toronto Raptors,Sacramento Kings,0.414647758,0.585352242
Mon Mar 9 2020,7:30p,Charlotte Hornets,Atlanta Hawks,0.595901906,0.404098064
Mon Mar 9 2020,9:00p,Milwaukee Bucks,Denver Nuggets,0.381097972,0.618902028
Mon Mar 9 2020,9:00p,Toronto Raptors,Utah Jazz,0.537787557,0.462212414
Tue Mar 10 2020,7:00p,New York Knicks,Washington Wizards,0.658253729,0.341746211
Tue Mar 10 2020,7:00p,Boston Celtics,Indiana Pacers,0.734764636,0.265235364
Tue Mar 10 2020,8:00p,Minnesota Timberwolves,Houston Rockets,0.576839983,0.423159957
Tue Mar 10 2020,8:00p,Dallas Mavericks,San Antonio Spurs,0.789746761,0.210253254
Tue Mar 10 2020,8:00p,Orlando Magic,Memphis Grizzlies,0.635284424,0.364715636
Tue Mar 10 2020,8:00p,Cleveland Cavaliers,Chicago Bulls,0.525185347,0.474814653
Tue Mar 10 2020,10:00p,Phoenix Suns,Portland Trail Blazers,0.610431075,0.389568925
Tue Mar 10 2020,10:30p,Brooklyn Nets,Los Angeles Lakers,0.31450519,0.685494781
Tue Mar 10 2020,10:30p,Los Angeles Clippers,Golden State Warriors,0.82523036,0.17476958
Wed Mar 11 2020,7:00p,Detroit Pistons,Philadelphia 76ers,0.789379895,0.210620165
Wed Mar 11 2020,7:30p,New York Knicks,Atlanta Hawks,0.673166811,0.326833189
Wed Mar 11 2020,7:30p,Charlotte Hornets,Miami Heat,0.825819373,0.174180627
Wed Mar 11 2020,8:00p,Denver Nuggets,Dallas Mavericks,0.677163959,0.322836041
